period,hour,demand(MWh),air_temp,precipitable_water,humidity
2024-01-30,2,805.68,1.2,0,88
2024-01-30,3,777.907,0.8,0,88
2024-01-30,4,756.413,4.1,0,77
2024-01-30,5,737.298,5,0,74
2024-01-30,6,742.851,5.2,0,74
2024-01-30,7,774.251,5.4,0,73
2024-01-30,8,824.121,5.6,0,72
2024-01-30,9,906.435,6.1,0,73
2024-01-30,10,907.898,8,0,69
2024-01-30,11,890.384,8.3,0,69
2024-01-30,12,905.572,8.8,0,71
2024-01-30,13,873.522,9.3,0,71
2024-01-30,14,847.269,10.3,0,58
2024-01-30,15,841.846,9.9,0,70
2024-01-30,16,883.94,9.8,0,82
2024-01-30,17,907.165,9.9,0,83
2024-01-30,18,922.854,9.8,0,83
2024-01-30,19,929.152,9.4,0,85
2024-01-30,20,914.993,8.8,0,90
2024-01-30,21,888.737,8.6,0,92
2024-01-30,22,852.615,8,0.5,94
2024-01-30,23,828.201,7.8,0,94
2024-01-31,0,805.907,7.9,0,93
2024-01-31,1,758.346,8.2,0,94
2024-01-31,2,721.821,8.8,0,93
2024-01-31,3,692.478,9.1,0,92
2024-01-31,4,675.788,8.8,0,95
2024-01-31,5,666.555,10.1,0,90
2024-01-31,6,677.492,10.9,0,87
2024-01-31,7,707.089,10.6,0,89
2024-01-31,8,755.072,10.5,0,90
2024-01-31,9,804.042,11.1,0,89
2024-01-31,10,817.222,12.1,0,91
2024-01-31,11,781.103,13.5,0,85
2024-01-31,12,752.252,13.9,0,82
2024-01-31,13,705.791,14.1,0,81
2024-01-31,14,700.028,14.2,0,81
2024-01-31,15,707.199,13.9,0,82
2024-01-31,16,731.21,13.7,0,84
2024-01-31,17,772.565,13.6,0,84
2024-01-31,18,812.563,13.2,0,88
2024-01-31,19,834.436,12.8,0.5,90
2024-01-31,20,832.151,12.3,0,91
2024-01-31,21,815.441,12.2,0,92
2024-01-31,22,788.884,11.9,1.5,94
2024-01-31,23,770.384,11.9,0.5,95
2024-02-01,0,752.354,11.7,0.5,95
2024-02-01,1,705.005,11.9,0.5,95
2024-02-01,2,667.466,11.8,2,95
2024-02-01,3,646.196,11.8,4.5,95
2024-02-01,4,635.661,11.2,2,95
2024-02-01,5,638.647,10.6,1.5,95
2024-02-01,6,657.585,10.6,1,94
2024-02-01,7,695.818,10.3,0,93
2024-02-01,8,746.06,10.3,0,93
2024-02-01,9,817.036,10,0,89
2024-02-01,10,858.489,9.7,0.5,86
2024-02-01,11,869.704,9.2,0,89
2024-02-01,12,866.687,8.8,0,92
2024-02-01,13,860.604,9.2,0,89
2024-02-01,14,863.996,9.4,0.5,89
2024-02-01,15,872.429,9.9,1,92
2024-02-01,16,902.302,9.6,0.5,91
2024-02-01,17,901.09,9.7,0,91
2024-02-01,18,907.557,9.4,0.5,92
2024-02-01,19,896.828,9.8,0.5,93
2024-02-01,20,886.581,10.1,1,93
2024-02-01,21,867.271,10,0,91
2024-02-01,22,835.065,9.5,0.5,93
2024-02-01,23,815.901,9.7,0,89
2024-02-02,0,796.89,9.1,0.5,93
2024-02-02,1,747.402,9.8,0,92
2024-02-02,2,708.701,9.5,1.5,94
2024-02-02,3,680.962,9.7,0,94
2024-02-02,4,666.764,9.4,0.5,94
2024-02-02,5,670.507,9.3,0.5,93
2024-02-02,6,686.908,9.1,0,93
2024-02-02,7,719.048,9,0.5,93
2024-02-02,8,772.456,9,0,92
2024-02-02,9,832.14,8.9,0,92
2024-02-02,10,882.414,9,0,91
2024-02-02,11,891.883,8.9,0.5,91
2024-02-02,12,848.879,8.7,0,92
2024-02-02,13,828.362,8.9,0,91
2024-02-02,14,832.289,9,0,91
2024-02-02,15,815.997,9.1,0,89
2024-02-02,16,830.879,9.3,0,87
2024-02-02,17,858.764,9.4,0,85
2024-02-02,18,888.377,9.1,0,86
2024-02-02,19,897.55,8.7,0,90
2024-02-02,20,884.002,8.7,0,90
2024-02-02,21,858.478,8.7,0,90
2024-02-02,22,826.601,9,0,89
2024-02-02,23,808.86,9.2,0,88
2024-02-03,0,793.166,9.2,0,89
2024-02-03,1,753.371,9.5,0,89
2024-02-03,2,715.055,9.7,0,89
2024-02-03,3,688.469,11.2,0,89
2024-02-03,4,667.991,10.4,1,92
2024-02-03,5,664.906,9.8,0,91
2024-02-03,6,676.023,10,0,89
2024-02-03,7,697.104,9.4,0.5,90
2024-02-03,8,728.444,10.2,0,83
2024-02-03,9,773.011,10.7,0,75
2024-02-03,10,819.34,10.8,0,77
2024-02-03,11,862.117,9.9,1,86
2024-02-03,12,856.355,10,1,84
2024-02-03,13,842.191,10.2,1,87
2024-02-03,14,828.294,10.4,1.5,86
2024-02-03,15,810.897,10.5,0.5,85
2024-02-03,16,822.19,10.8,0,84
2024-02-03,17,835.517,10.5,0,87
2024-02-03,18,855.62,10.1,0,88
2024-02-03,19,868.605,10.2,0,88
2024-02-03,20,859.226,10.3,0,89
2024-02-03,21,838.898,9.5,0,92
2024-02-03,22,816.768,9.6,0,90
2024-02-03,23,799.625,10.1,0,86
2024-02-04,0,781.051,10,0,88
2024-02-04,1,736.215,10.1,0,85
2024-02-04,2,697.503,10.1,0,86
2024-02-04,3,670.632,10.2,0,84
2024-02-04,4,654.835,10.4,0,83
2024-02-04,5,654.51,10.2,0,88
2024-02-04,6,663.43,10.4,0,86
2024-02-04,7,686.109,10.4,0,86
2024-02-04,8,702.485,10.4,0,86
2024-02-04,9,708.156,10.8,0,85
2024-02-04,10,684.342,11.3,0,82
2024-02-04,11,659.517,12.7,0,75
2024-02-04,12,652.941,12.7,0,76
2024-02-04,13,637.5,12.9,0,77
2024-02-04,14,656.966,12.9,0,75
2024-02-04,15,682.47,12.6,0,78
2024-02-04,16,709.239,12.7,0,81
2024-02-04,17,733.869,12.4,0.5,83
2024-02-04,18,779.261,12.4,0,77
2024-02-04,19,816.322,11.6,0,85
2024-02-04,20,817.716,11.5,1.5,89
2024-02-04,21,805.445,11.2,2.5,92
2024-02-04,22,784.007,11,2,91
2024-02-04,23,771.994,11.2,2,88
2024-02-05,0,760.151,11,2.5,87
2024-02-05,1,715.684,10.9,1.5,85
2024-02-05,2,675.319,11.2,0,83
2024-02-05,3,649.887,11.3,0,84
2024-02-05,4,634.92,11.4,0,86
2024-02-05,5,635.282,11,2.5,93
2024-02-05,6,650.176,10.8,1,94
2024-02-05,7,688.229,10.7,0,93
2024-02-05,8,741.606,10.6,0.5,90
2024-02-05,9,799.007,10.3,0,90
2024-02-05,10,783.643,12,0,92
2024-02-05,11,755.776,13,0,86
2024-02-05,12,764.108,12.3,0,89
2024-02-05,13,777.372,9.2,2,92
2024-02-05,14,783.257,9.4,0,90
2024-02-05,15,772.451,9.5,0.5,79
2024-02-05,16,774.237,9.7,0,80
2024-02-05,17,797.27,9.9,0,73
2024-02-05,18,829.232,9.5,0,73
2024-02-05,19,891.187,9.1,0,76
2024-02-05,20,901.561,9.3,0,71
2024-02-05,21,880.055,9,0,69
2024-02-05,22,840.81,8.7,0,69
2024-02-05,23,825.354,8.4,0,72
2024-02-06,0,804.021,8,0,72
2024-02-06,1,761.373,8.1,0,73
2024-02-06,2,725.709,8.2,0,70
2024-02-06,3,693.974,8.2,0,71
2024-02-06,4,678.938,8.3,0,71
2024-02-06,5,681.572,8.3,0,69
2024-02-06,6,701.78,8.3,0,67
2024-02-06,7,735.457,8.3,0,66
2024-02-06,8,778.956,8.2,0,69
2024-02-06,9,823.408,8.3,0,68
2024-02-06,10,821.953,8.3,0,63
2024-02-06,11,807.471,8.1,0,70
2024-02-06,12,791.891,8.1,0,68
2024-02-06,13,777.633,7.6,0,67
2024-02-06,14,788.501,7.6,0,64
2024-02-06,15,790.188,7.8,0,64
2024-02-06,16,775.952,7.9,0,65
2024-02-06,17,788.223,7.7,0,64
2024-02-06,18,841.254,7.4,0,64
2024-02-06,19,896.838,7.3,0,64
2024-02-06,20,901.869,7.4,0,66
2024-02-06,21,883.154,7.2,0,71
2024-02-06,22,853.217,7.4,0,66
2024-02-06,23,842.074,7.4,0,68
2024-02-07,0,825.837,7.3,0,69
2024-02-07,1,783.461,7.1,0,63
2024-02-07,2,752.469,6.8,0,65
2024-02-07,3,721.857,6.3,0,66
2024-02-07,4,706.868,5.9,0,65
2024-02-07,5,712.85,5.4,0,64
2024-02-07,6,738.476,5.4,0,66
2024-02-07,7,781.283,5.5,0,68
2024-02-07,8,830.997,5.5,0,69
2024-02-07,9,844.858,5.7,0,65
2024-02-07,10,795.465,7,0,60
2024-02-07,11,775.772,8,0,58
2024-02-07,12,747.541,7.9,0,57
2024-02-07,13,714.788,7.2,0,57
2024-02-07,14,729.647,7,0,61
2024-02-07,15,738.324,7,0,60
2024-02-07,16,759.772,6.5,0,61
2024-02-07,17,800.326,6.1,0,62
2024-02-07,18,870.361,5.7,0,62
2024-02-07,19,943.875,5.4,0,62
2024-02-07,20,954.308,5.4,0,62
2024-02-07,21,937.158,5.2,0,64
2024-02-07,22,912.239,4.9,0,61
2024-02-07,23,894.263,5.1,0,64
2024-02-08,0,881.631,4.8,0,60
2024-02-08,1,836.905,4.9,0,62
2024-02-08,2,794.358,4.9,0,65
2024-02-08,3,764.615,5,0,62
2024-02-08,4,754.376,5.2,0,66
2024-02-08,5,749.632,5,0,58
2024-02-08,6,759.747,4.9,0,63
2024-02-08,7,796.849,5,0,66
2024-02-08,8,845.439,5.1,0,65
2024-02-08,9,839.779,5.1,0,64
2024-02-08,10,786.632,5.7,0,62
2024-02-08,11,783.656,5.2,0,65
2024-02-08,12,779.391,5.4,0,67
2024-02-08,13,770.418,5.9,0,63
2024-02-08,14,767.282,5.7,0,61
2024-02-08,15,754.476,6.7,0,60
2024-02-08,16,742.198,6.5,0,60
2024-02-08,17,757.121,6.7,0,61
2024-02-08,18,818.446,6.1,0,57
2024-02-08,19,904.251,5.7,0,62
2024-02-08,20,918.534,5.9,0,63
2024-02-08,21,912.571,5.9,0,62
2024-02-08,22,898.012,6,0,59
2024-02-08,23,888.271,5.6,0,58
2024-02-09,0,875.032,6.2,0,62
2024-02-09,1,813.954,6.2,0,59
2024-02-09,2,773.003,6.1,0,56
2024-02-09,3,751.093,6.3,0,57
2024-02-09,4,741.796,6.3,0,56
2024-02-09,5,737.862,6.2,0,56
2024-02-09,6,750.761,6,0,57
2024-02-09,7,771.717,6,0,58
2024-02-09,8,775.706,6.2,0,56
2024-02-09,9,728.154,6.3,0,52
2024-02-09,10,673.843,6.6,0,55
2024-02-09,11,669.279,7.1,0,55
2024-02-09,12,665.08,7.5,0,54
2024-02-09,13,658.661,7.4,0,54
2024-02-09,14,645.724,6.8,0,53
2024-02-09,15,639.237,6.9,0,56
2024-02-09,16,659.329,6.9,0,54
2024-02-09,17,694.705,7.1,0,53
2024-02-09,18,768.904,7,0,54
2024-02-09,19,867.058,6.8,0,54
2024-02-09,20,888.61,6.3,0,54
2024-02-09,21,884.122,6.9,0,55
2024-02-09,22,870.486,7,0,52
2024-02-09,23,856.008,6.8,0,57
2024-02-10,0,836.397,7.1,0,54
2024-02-10,1,792.903,6.8,0,55
2024-02-10,2,758.382,6.8,0,57
2024-02-10,3,735.095,7.3,0,56
2024-02-10,4,721.878,7.5,0,59
2024-02-10,5,724.454,7.5,0,62
2024-02-10,6,735.82,7.5,0,63
2024-02-10,7,767.069,7.8,0,64
2024-02-10,8,789.829,8.2,0,60
2024-02-10,9,738.75,6.6,0,76
2024-02-10,10,643.582,7.2,0,76
2024-02-10,11,599.788,8.3,0,66
2024-02-10,12,584.39,8.9,1,75
2024-02-10,13,566.019,9.3,0,72
2024-02-10,14,576.493,9.4,0,66
2024-02-10,15,578.043,9.5,0,65
2024-02-10,16,598.372,9.1,0,74
2024-02-10,17,657.978,9,0,67
2024-02-10,18,719.415,9.1,0,62
2024-02-10,19,791.327,9.1,0,61
2024-02-10,20,813.14,8.6,0,68
2024-02-10,21,809.762,8.1,0,64
2024-02-10,22,819.931,8.8,0,56
2024-02-10,23,822.09,8.5,0,51
2024-02-11,0,820.733,8.5,0,50
2024-02-11,1,788.297,8.6,0,52
2024-02-11,2,756.643,8.6,0,53
2024-02-11,3,728.295,8.4,0,55
2024-02-11,4,718.188,8.6,0,55
2024-02-11,5,718.927,8.3,0,58
2024-02-11,6,716.514,8.5,0,58
2024-02-11,7,726.905,7.6,0,65
2024-02-11,8,748.935,6.1,0,67
2024-02-11,9,711.626,9.3,0,55
2024-02-11,10,626.81,9.6,0,56
2024-02-11,11,614.051,10.5,0,49
2024-02-11,12,598.778,10.9,0,45
2024-02-11,13,592.024,11.5,0,44
2024-02-11,14,588.922,11.1,0,46
2024-02-11,15,575.826,11.2,0,43
2024-02-11,16,559.705,10.5,0,47
2024-02-11,17,614.636,9.6,0,51
2024-02-11,18,705.281,8.7,0,45
2024-02-11,19,817.711,8.4,0,46
2024-02-11,20,853.436,8.3,0,44
2024-02-11,21,849.4,8,0,45
2024-02-11,22,841.636,8.5,0,45
2024-02-11,23,835.339,8.6,0,51
2024-02-12,0,827.756,8.7,0,54
2024-02-12,1,787.15,8.6,0,55
2024-02-12,2,752.968,8.6,0,55
2024-02-12,3,731.237,8.5,0,56
2024-02-12,4,722.011,7.9,0,55
2024-02-12,5,726.4,3,0,73
2024-02-12,6,746.786,2.9,0,78
2024-02-12,7,777.517,2,0,81
2024-02-12,8,794.65,3.2,0,80
2024-02-12,9,707.424,8.8,0,61
2024-02-12,10,603.4,10.8,0,47
2024-02-12,11,581.219,12.4,0,43
2024-02-12,12,555.125,11.4,0,43
2024-02-12,13,537.699,12.2,0,43
2024-02-12,14,536.975,12.4,0,48
2024-02-12,15,547.049,12.8,0,47
2024-02-12,16,570.316,12.7,0,49
2024-02-12,17,618.379,12.5,0,52
2024-02-12,18,695.355,11.4,0,55
2024-02-12,19,807.709,9.1,0,65
2024-02-12,20,854.509,8,0,69
2024-02-12,21,851.559,7.6,0,73
2024-02-12,22,830.655,7.3,0,75
2024-02-12,23,820.201,6.5,0,77
2024-02-13,0,793.006,7.1,0,78
2024-02-13,1,745.44,9,0,72
2024-02-13,2,702.577,8,0,76
2024-02-13,3,674.062,10.3,0,72
2024-02-13,4,658.163,10.3,0,73
2024-02-13,5,661.5,10.1,0,72
2024-02-13,6,681.051,10,0,76
2024-02-13,7,711.6,10.2,0,75
2024-02-13,8,743.851,10.9,0,76
2024-02-13,9,747.439,13,0,67
2024-02-13,10,713.509,14.3,0,60
2024-02-13,11,676.818,15.5,0,57
2024-02-13,12,645.427,16,0,53
2024-02-13,13,612.242,16.4,0,50
2024-02-13,14,612.071,17.5,0,40
2024-02-13,15,620.831,17.9,0,43
2024-02-13,16,638.936,18,0,45
2024-02-13,17,673.817,17.1,0,52
2024-02-13,18,725.22,15.7,0,57
2024-02-13,19,790.97,14.8,0,63
2024-02-13,20,815.492,15.2,0,64
2024-02-13,21,799.996,15.3,0,65
2024-02-13,22,776.767,15.8,0,62
2024-02-13,23,758.167,15.8,0,65
2024-02-14,0,725.468,16,0,64
2024-02-14,1,673.629,16.3,0,63
2024-02-14,2,627.147,16.6,0,64
2024-02-14,3,602.849,16.7,0,65
2024-02-14,4,591.161,16.9,0,66
2024-02-14,5,594.911,16.2,0,75
2024-02-14,6,610.79,15.2,1,86
2024-02-14,7,638.49,14.5,0.5,88
2024-02-14,8,680.974,14.8,0.5,87
2024-02-14,9,735.762,15.1,1,86
2024-02-14,10,749.432,15.7,0,83
2024-02-14,11,767.715,16.3,0,77
2024-02-14,12,768.198,16.6,0,73
2024-02-14,13,722.386,17,0,75
2024-02-14,14,725.747,17.2,0,74
2024-02-14,15,700.878,18,0,69
2024-02-14,16,714.795,17.7,0,70
2024-02-14,17,736.108,17.3,0,70
2024-02-14,18,761.126,16.9,0,73
2024-02-14,19,776.54,15.7,0,79
2024-02-14,20,786.304,15.5,0,74
2024-02-14,21,762.818,14.3,0,79
2024-02-14,22,741.442,12.5,0,85
2024-02-14,23,725.982,12.2,0,89
2024-02-15,0,713.655,13,0,85
2024-02-15,1,681.734,13.1,0,88
2024-02-15,2,659.07,11.1,0,92
2024-02-15,3,631.249,11.3,0,94
2024-02-15,4,601.457,11.7,0,94
2024-02-15,5,605.065,11.9,0,95
2024-02-15,6,634.879,10.4,0,95
2024-02-15,7,678.809,13,0,98
2024-02-15,8,710.212,14.3,0,96
2024-02-15,9,701.455,15.7,0,91
2024-02-15,10,682.023,15.1,0,88
2024-02-15,11,719.837,12,0,90
2024-02-15,12,735.224,10.4,0,93
2024-02-15,13,739.042,9.4,0,87
2024-02-15,14,756.11,9,0,83
2024-02-15,15,771.511,8.1,0,81
2024-02-15,16,778.101,7.3,0,81
2024-02-15,17,807.806,7.4,0,75
2024-02-15,18,854.303,7.2,0,61
2024-02-15,19,887.809,7.1,0,61
2024-02-15,20,897.615,6.6,0,57
2024-02-15,21,882.848,6.5,0,54
2024-02-15,22,853.181,6.3,0,53
2024-02-15,23,837.091,6.4,0,57
2024-02-16,0,829.039,5.7,0,56
2024-02-16,1,793.207,5.4,0,63
2024-02-16,2,757.664,5.3,0,61
2024-02-16,3,736.41,5.1,0,63
2024-02-16,4,729.545,5.3,0,63
2024-02-16,5,735.627,5.3,0,66
2024-02-16,6,761.167,4.8,0,61
2024-02-16,7,808.448,4.6,0,62
2024-02-16,8,849.872,3.7,0,68
2024-02-16,9,795.398,5.9,0,61
2024-02-16,10,715.891,7.3,0,59
2024-02-16,11,687.371,8,0,60
2024-02-16,12,662.886,8.7,0,61
2024-02-16,13,650.922,8.9,0,65
2024-02-16,14,680.881,9.2,0,66
2024-02-16,15,705.357,9.1,0,69
2024-02-16,16,712.739,9.5,0,71
2024-02-16,17,736.293,9.5,0,70
2024-02-16,18,781.61,9.4,0,72
2024-02-16,19,858.787,7.4,0,79
2024-02-16,20,902.418,6.5,0,84
2024-02-16,21,895.169,5.4,0,83
2024-02-16,22,880.144,4.8,0,84
2024-02-16,23,870.683,5.3,0,76
2024-02-17,0,857.198,4.4,0,76
2024-02-17,1,808.918,4.6,0,71
2024-02-17,2,775.464,4.7,0,77
2024-02-17,3,749.881,4.2,0,78
2024-02-17,4,732.508,3.9,0,78
2024-02-17,5,737.012,3.7,0,74
2024-02-17,6,760.493,4.3,0,77
2024-02-17,7,785.589,4.1,0,76
2024-02-17,8,794.168,5.7,0,74
2024-02-17,9,715.495,10.8,0,62
2024-02-17,10,639.442,11.9,0,56
2024-02-17,11,607.124,13.5,0,49
2024-02-17,12,568.613,12.6,0,56
2024-02-17,13,540.624,13.3,0,55
2024-02-17,14,538.649,13.2,0,55
2024-02-17,15,544.903,13.4,0,56
2024-02-17,16,570.592,14.5,0,56
2024-02-17,17,616.273,13.3,0,58
2024-02-17,18,691.977,12.7,0,57
2024-02-17,19,799.243,10.5,0,69
2024-02-17,20,852.208,8.6,0,75
2024-02-17,21,852.169,8.3,0,75
2024-02-17,22,841.46,7.4,0,82
2024-02-17,23,819.477,6.4,0,86
2024-02-18,0,799.652,6.1,0,89
2024-02-18,1,748.925,7.1,0,89
2024-02-18,2,711.36,7.5,0,86
2024-02-18,3,675.291,7.8,0,83
2024-02-18,4,642.241,9.5,0,74
2024-02-18,5,633.517,12.1,0,55
2024-02-18,6,635.808,14.2,0,70
2024-02-18,7,651.826,14.7,0,72
2024-02-18,8,666.909,15,0,72
2024-02-18,9,683.437,16.3,0,70
2024-02-18,10,689.833,16.9,0,71
2024-02-18,11,693.566,18.2,0,69
2024-02-18,12,687.058,18.9,0,68
2024-02-18,13,682.335,20.1,0,66
2024-02-18,14,693.813,18.6,0,76
2024-02-18,15,702.318,18.5,0,79
2024-02-18,16,717.784,17.9,0.5,84
2024-02-18,17,739.807,17.5,1.5,88
2024-02-18,18,749.711,17.6,1.5,89
2024-02-18,19,762.555,17.9,3,88
2024-02-18,20,761.006,18.1,0.5,87
2024-02-18,21,740.436,18.5,0,83
2024-02-18,22,722.144,18.5,0,85
2024-02-18,23,700.615,18.6,0.5,85
2024-02-19,0,683.228,18.6,0.5,88
2024-02-19,1,641.401,19.1,0,86
2024-02-19,2,604.399,19.4,0,85
2024-02-19,3,580.461,19.3,0,85
2024-02-19,4,565.887,18.9,0,86
2024-02-19,5,570.393,18.3,0,89
2024-02-19,6,590.854,17.1,2.5,92
2024-02-19,7,619.78,16.4,1,93
2024-02-19,8,666.186,15.7,0,91
2024-02-19,9,699.047,15.8,0,89
2024-02-19,10,695.302,15.6,0,90
2024-02-19,11,714.666,16.7,0,88
2024-02-19,12,689.666,16.3,0,88
2024-02-19,13,685.162,16.6,0,89
2024-02-19,14,673.433,15.3,0,91
2024-02-19,15,696.011,15,0,94
2024-02-19,16,686.978,14.2,0,95
2024-02-19,17,715.088,12.5,0,96
2024-02-19,18,745.274,10.7,0,96
2024-02-19,19,767.825,10.5,0,96
2024-02-19,20,781.097,10.4,0,94
2024-02-19,21,774.005,10.6,0,92
2024-02-19,22,748.509,10.8,0,92
2024-02-19,23,724.803,10.2,0,90
2024-02-20,0,699.038,9.6,0,90
2024-02-20,1,654.769,9.1,0,88
2024-02-20,2,629.685,8.9,0,87
2024-02-20,3,605.511,8.8,0,88
2024-02-20,4,591.78,9,0,86
2024-02-20,5,596.908,9,0,86
2024-02-20,6,614.233,9,0,85
2024-02-20,7,645.258,8.9,0,87
2024-02-20,8,685.202,9.2,0,84
2024-02-20,9,761.141,9.3,0.5,86
2024-02-20,10,821.547,9.1,1,89
2024-02-20,11,825.718,9.5,0,91
2024-02-20,12,805.611,10.3,0.5,90
2024-02-20,13,785.591,10.6,0,89
2024-02-20,14,776.045,11.1,0,91
2024-02-20,15,771.524,12.1,0,92
2024-02-20,16,785.088,13.6,0,94
2024-02-20,17,804.9,13.6,0,94
2024-02-20,18,818.555,12.9,0,93
2024-02-20,19,813.87,13.7,0,93
2024-02-20,20,809.711,13.3,0,92
2024-02-20,21,794.101,13.1,0,91
2024-02-20,22,768.331,13.1,0,88
2024-02-20,23,753.546,12.9,0,88
2024-02-21,0,735.911,12.7,0,88
2024-02-21,1,690.181,12.6,0,88
2024-02-21,2,653.347,12.7,0,88
2024-02-21,3,629.925,12.7,0,89
2024-02-21,4,616.72,13.1,0,86
2024-02-21,5,616.209,13.5,0,84
2024-02-21,6,631.195,13,2,91
2024-02-21,7,665.087,13,7.5,93
2024-02-21,8,707.421,12.7,2.5,92
2024-02-21,9,779.981,12.8,0,90
2024-02-21,10,807.489,13.4,0,86
2024-02-21,11,840.727,13.2,0,89
2024-02-21,12,826.537,13.1,2,92
2024-02-21,13,777.745,13.7,1.5,91
2024-02-21,14,739.548,14.1,0,89
2024-02-21,15,767.642,13.5,0,92
2024-02-21,16,774.067,13.4,0,91
2024-02-21,17,790.768,13.4,0,88
2024-02-21,18,820.327,13,0,90
2024-02-21,19,828.323,13,0.5,88
2024-02-21,20,824.019,13.1,0,86
2024-02-21,21,802.961,12.6,0,90
2024-02-21,22,775.915,13,0.5,89
2024-02-21,23,755.893,12.5,1,92
2024-02-22,0,736.869,12.6,1.5,93
2024-02-22,1,689.814,12,0.5,93
2024-02-22,2,656.363,12,0.5,93
2024-02-22,3,633.835,11.5,0,92
2024-02-22,4,624.918,11.3,0,92
2024-02-22,5,629.522,10.9,0,94
2024-02-22,6,648.792,10.3,1,94
2024-02-22,7,688.91,9.9,1,95
2024-02-22,8,739.392,9.7,0,94
2024-02-22,9,813.524,9.5,0,94
2024-02-22,10,868.808,9.5,0,94
2024-02-22,11,853.838,9.8,0,94
2024-02-22,12,859.136,9.4,0.5,94
2024-02-22,13,869.658,9.1,0.5,94
2024-02-22,14,856.771,9.3,0,93
2024-02-22,15,856.949,8.8,0.5,93
2024-02-22,16,868.023,8.7,0,93
2024-02-22,17,907.044,8.5,0,93
2024-02-22,18,902.693,8.4,0,93
2024-02-22,19,896.283,8.4,0.5,94
2024-02-22,20,889.959,8.3,0,94
2024-02-22,21,862.784,8.3,0,94
2024-02-22,22,831.21,8.2,0.5,94
2024-02-22,23,812.253,8.3,0,93
2024-02-23,0,792.477,8.4,0,93
2024-02-23,1,747.178,8.2,0,93
2024-02-23,2,710.137,8.1,0.5,92
2024-02-23,3,687.236,7.9,0.5,92
2024-02-23,4,672.957,7.8,0,92
2024-02-23,5,673.314,7.7,0,92
2024-02-23,6,687.912,7.6,0.5,92
2024-02-23,7,723.18,8.2,1,91
2024-02-23,8,772.453,8.2,1,90
2024-02-23,9,842.929,8.1,1,86
2024-02-23,10,883.248,8.2,0.5,86
2024-02-23,11,852.535,8,0,85
2024-02-23,12,811.39,8.2,0.5,88
2024-02-23,13,815.064,8.4,0,87
2024-02-23,14,846.413,7.7,0.5,91
2024-02-23,15,825.224,7.8,0.5,91
2024-02-23,16,840.738,7.9,0.5,92
2024-02-23,17,872.658,8,0,90
2024-02-23,18,894.066,7.9,0,89
2024-02-23,19,898.709,7.8,0,89
2024-02-23,20,892.558,7.8,0,88
2024-02-23,21,868.964,7.9,0,86
2024-02-23,22,845.98,7.9,0,86
2024-02-23,23,826.85,7.7,0,85
2024-02-24,0,815.062,7.5,0,85
2024-02-24,1,767.957,7.5,0,86
2024-02-24,2,729.293,7.3,1,89
2024-02-24,3,704.417,7.5,0,88
2024-02-24,4,691.09,7.6,0,87
2024-02-24,5,689.302,7.4,0,85
2024-02-24,6,701.905,7.3,0,85
2024-02-24,7,727.742,7.2,0,86
2024-02-24,8,749.688,7.2,0,85
2024-02-24,9,788.509,7.6,0,84
2024-02-24,10,796.261,8.2,0,81
2024-02-24,11,775.992,8.8,0,77
2024-02-24,12,804.742,9.8,0,73
2024-02-24,13,792.329,9.7,0,71
2024-02-24,14,825.317,9.4,0,71
2024-02-24,15,842.687,9.3,0,71
2024-02-24,16,850.526,8.6,0,78
2024-02-24,17,879.884,8.6,0,77
2024-02-24,18,881.024,8.4,0.5,81
2024-02-24,19,881.774,8.8,0,80
2024-02-24,20,871.945,8.8,0,79
2024-02-24,21,849.696,8.8,0,81
2024-02-24,22,828.078,8.6,0,84
2024-02-24,23,814.476,8.6,0,84
2024-02-25,0,798.341,8.6,0,86
2024-02-25,1,754.693,8.1,0,90
2024-02-25,2,717.093,8.5,0,88
2024-02-25,3,687.168,8.4,0.5,93
2024-02-25,4,675.033,8.3,1,91
2024-02-25,5,674.555,8.3,0.5,89
2024-02-25,6,687.291,8.3,0,90
2024-02-25,7,707.252,8.2,1.5,92
2024-02-25,8,726.969,7.7,1,91
2024-02-25,9,739.975,7.9,0,87
2024-02-25,10,723.528,7.8,0.5,88
2024-02-25,11,723.277,7.7,0.5,88
2024-02-25,12,696.343,8.7,0,78
2024-02-25,13,687.98,9.4,0,76
2024-02-25,14,696.349,8.9,0,75
2024-02-25,15,727.87,9,0,73
2024-02-25,16,754.419,9.1,0,74
2024-02-25,17,767.764,9.1,0,71
2024-02-25,18,774.245,8.7,0,73
2024-02-25,19,851.249,8.6,0,71
2024-02-25,20,864.432,7.9,0,73
2024-02-25,21,859.204,7.6,0,77
2024-02-25,22,849.741,7.2,0,74
2024-02-25,23,842.553,7.1,0,73
2024-02-26,0,829.726,6.7,0,74
2024-02-26,1,782.297,6.9,0,75
2024-02-26,2,738.429,6.3,0,73
2024-02-26,3,717.001,6.5,0,72
2024-02-26,4,707.462,6.4,0,71
2024-02-26,5,710.063,6.4,0,73
2024-02-26,6,730.682,6.4,0,71
2024-02-26,7,771.344,6.5,0,73
2024-02-26,8,800.909,6.6,0,71
2024-02-26,9,798.043,6.6,0,67
2024-02-26,10,762.355,6.8,0,68
2024-02-26,11,728.71,7.1,0,66
2024-02-26,12,681.747,7.5,0,63
2024-02-26,13,639.853,8.1,0,61
2024-02-26,14,647.257,8.4,0,58
2024-02-26,15,646.039,8.4,0,59
2024-02-26,16,662.36,8.7,0,60
2024-02-26,17,698.978,8.7,0,57
2024-02-26,18,771.297,8.2,0,59
